plate_number,well_row,well_column,marker_symbol,mgi_gene_id,entrez_id,gene_product
14,H,10,Tbl1x,MGI:1336172,21372,transducin beta like 1 X-linked
14,H,12,Tbl1x,MGI:1336172,21372,transducin beta like 1 X-linked
14,H,14,Rpsa,MGI:105381,16785,ribosomal protein SA
14,H,16,Rpsa,MGI:105381,16785,ribosomal protein SA
14,H,18,Rplp1,MGI:1927099,56040,ribosomal protein lateral stalk subunit P1
14,H,20,Rplp1,MGI:1927099,56040,ribosomal protein lateral stalk subunit P1
14,H,22,Tmem123,MGI:1919179,71929,transmembrane protein 123
14,H,24,Tmem123,MGI:1919179,71929,transmembrane protein 123
14,J,2,Kif23,MGI:1919069,71819,kinesin family member 23
14,J,4,Kif23,MGI:1919069,71819,kinesin family member 23
14,J,6,Cdyl2,MGI:1923046,75796,"chromodomain protein, Y chromosome-like 2"
14,J,8,Cdyl2,MGI:1923046,75796,"chromodomain protein, Y chromosome-like 2"
14,J,10,Zfp109,MGI:1929099,56869,zinc finger protein 109
14,J,12,Zfp109,MGI:1929099,56869,zinc finger protein 109
14,J,14,Psg16,MGI:1347249,26436,pregnancy specific beta-1-glycoprotein 16
14,J,16,Psg16,MGI:1347249,26436,pregnancy specific beta-1-glycoprotein 16
14,J,18,Rbp1,MGI:97876,19659,"retinol binding protein 1, cellular"
14,J,20,Rbp1,MGI:97876,19659,"retinol binding protein 1, cellular"
14,J,22,Sdhd,MGI:1914175,66925,"succinate dehydrogenase complex, subunit D, integral membrane protein"
14,J,24,Sdhd,MGI:1914175,66925,"succinate dehydrogenase complex, subunit D, integral membrane protein"
14,L,2,Fat3,MGI:2444314,270120,FAT atypical cadherin 3
14,L,4,Fat3,MGI:2444314,270120,FAT atypical cadherin 3
14,L,6,Pola1,MGI:99660,18968,"polymerase (DNA directed), alpha 1"
14,L,8,Pola1,MGI:99660,18968,"polymerase (DNA directed), alpha 1"
14,L,10,Arhgef18,MGI:2142567,102098,Rho/Rac guanine nucleotide exchange factor 18
14,L,12,Arhgef18,MGI:2142567,102098,Rho/Rac guanine nucleotide exchange factor 18
14,L,14,Nqo1,MGI:103187,18104,"NAD(P)H dehydrogenase, quinone 1"
14,L,16,Nqo1,MGI:103187,18104,"NAD(P)H dehydrogenase, quinone 1"
14,L,18,Abhd14a,MGI:1915894,68644,abhydrolase domain containing 14A
14,L,20,Abhd14a,MGI:1915894,68644,abhydrolase domain containing 14A
14,L,22,Hspa8,MGI:105384,15481,heat shock protein family A (Hsp70) member 8
14,L,24,Hspa8,MGI:105384,15481,heat shock protein family A (Hsp70) member 8
14,N,2,Pafah1b2,MGI:108415,18475,"platelet-activating factor acetylhydrolase, isoform 1b, subunit 2"
14,N,4,Pafah1b2,MGI:108415,18475,"platelet-activating factor acetylhydrolase, isoform 1b, subunit 2"
14,N,6,Eif1b,MGI:1916219,68969,eukaryotic translation initiation factor 1B
14,N,8,Eif1b,MGI:1916219,68969,eukaryotic translation initiation factor 1B
14,N,10,Syncrip,MGI:1891690,56403,"synaptotagmin binding, cytoplasmic RNA interacting protein"
14,N,12,Syncrip,MGI:1891690,56403,"synaptotagmin binding, cytoplasmic RNA interacting protein"
14,N,14,Nktr,MGI:97346,18087,natural killer tumor recognition sequence
14,N,16,Nktr,MGI:97346,18087,natural killer tumor recognition sequence
14,N,18,Rap2c,MGI:1919315,72065,"RAP2C, member of RAS oncogene family"
14,N,20,Rap2c,MGI:1919315,72065,"RAP2C, member of RAS oncogene family"
14,N,22,Thoc2,MGI:2442413,331401,THO complex 2
14,N,24,Thoc2,MGI:2442413,331401,THO complex 2
14,P,2,Cdc37,MGI:109531,12539,cell division cycle 37
14,P,4,Cdc37,MGI:109531,12539,cell division cycle 37
14,P,6,Ccnb2,MGI:88311,12442,cyclin B2
14,P,8,Ccnb2,MGI:88311,12442,cyclin B2
14,P,10,Acad11,MGI:2143169,102632,"acyl-Coenzyme A dehydrogenase family, member 11"
14,P,12,Acad11,MGI:2143169,102632,"acyl-Coenzyme A dehydrogenase family, member 11"
14,P,14,Rpl13,MGI:105922,270106,ribosomal protein L13
14,P,16,Rpl13,MGI:105922,270106,ribosomal protein L13
14,P,18,OMIT,,,
14,P,20,OMIT,,,
14,P,22,OMIT,,,
14,P,24,OMIT,,,
15,A,1,Gsdmcl1,MGI:1921486,74236,gasdermin C-like 1
15,A,3,Gsdmcl1,MGI:1921486,74236,gasdermin C-like 1
15,A,5,Guca1a,MGI:102770,14913,guanylate cyclase activator 1a (retina)
15,A,7,Guca1a,MGI:102770,14913,guanylate cyclase activator 1a (retina)
15,A,9,Gzmm,MGI:99549,16904,granzyme M (lymphocyte met-ase 1)
15,A,11,Gzmm,MGI:99549,16904,granzyme M (lymphocyte met-ase 1)
15,A,13,H2-T23,MGI:95957,15040,"histocompatibility 2, T region locus 23"
15,A,15,H2-T23,MGI:95957,15040,"histocompatibility 2, T region locus 23"
15,A,17,Hist1h2bk,MGI:2448399,319184,H2B clustered histone 12
15,A,19,Hist1h2bk,MGI:2448399,319184,H2B clustered histone 12
15,A,21,Hkdc1,MGI:2384910,216019,hexokinase domain containing 1
15,A,23,Hkdc1,MGI:2384910,216019,hexokinase domain containing 1
15,C,1,Grk5,MGI:109161,14773,G protein-coupled receptor kinase 5
15,C,3,Grk5,MGI:109161,14773,G protein-coupled receptor kinase 5
15,C,5,Gzmn,MGI:2675494,245839,granzyme N
15,C,7,Gzmn,MGI:2675494,245839,granzyme N
15,C,9,Hdac10,MGI:2158340,170787,histone deacetylase 10
15,C,11,Hdac10,MGI:2158340,170787,histone deacetylase 10
15,C,13,Gprin2,MGI:2444560,432839,G protein regulated inducer of neurite outgrowth 2
15,C,15,Gprin2,MGI:2444560,432839,G protein regulated inducer of neurite outgrowth 2
15,C,17,Grk6,MGI:1347078,26385,G protein-coupled receptor kinase 6
15,C,19,Grk6,MGI:1347078,26385,G protein-coupled receptor kinase 6
15,C,21,Gsdmd,MGI:1916396,69146,gasdermin D
15,C,23,Gsdmd,MGI:1916396,69146,gasdermin D
15,E,1,OMIT,,,
15,E,3,OMIT,,,
15,E,5,Gucd1,MGI:1916028,68778,guanylyl cyclase domain containing 1
15,E,7,Gucd1,MGI:1916028,68778,guanylyl cyclase domain containing 1
15,E,9,H2-M10.6,MGI:2687364,399549,"histocompatibility 2, M region locus 10.6"
15,E,11,H2-M10.6,MGI:2687364,399549,"histocompatibility 2, M region locus 10.6"
15,E,13,H60b,MGI:3649078,667281,histocompatibility 60b
15,E,15,H60b,MGI:3649078,667281,histocompatibility 60b
15,E,17,Hhex,MGI:96086,15242,hematopoietically expressed homeobox
15,E,19,Hhex,MGI:96086,15242,hematopoietically expressed homeobox
15,E,21,Gps1,MGI:2384801,209318,G protein pathway suppressor 1
15,E,23,Gps1,MGI:2384801,209318,G protein pathway suppressor 1
15,G,1,Grm4,MGI:1351341,268934,"glutamate receptor, metabotropic 4"
15,G,3,Grm4,MGI:1351341,268934,"glutamate receptor, metabotropic 4"
15,G,5,Gsg2,MGI:1194498,14841,histone H3 associated protein kinase
15,G,7,Gsg2,MGI:1194498,14841,histone H3 associated protein kinase
15,G,9,Gucy1b2,MGI:2660873,239134,"guanylate cyclase 1, soluble, beta 2"
15,G,11,Gucy1b2,MGI:2660873,239134,"guanylate cyclase 1, soluble, beta 2"
15,G,13,H2-Aa,MGI:95895,14960,"histocompatibility 2, class II antigen A, alpha"
15,G,15,H2-Aa,MGI:95895,14960,"histocompatibility 2, class II antigen A, alpha"
15,G,17,H2-M2,MGI:95914,14990,"histocompatibility 2, M region locus 2"
15,G,19,H2-M2,MGI:95914,14990,"histocompatibility 2, M region locus 2"
15,G,21,Hhipl1,MGI:1919265,214305,hedgehog interacting protein-like 1
15,G,23,Hhipl1,MGI:1919265,214305,hedgehog interacting protein-like 1
15,I,1,Hist1h3b,MGI:2448319,319150,H3 clustered histone 2
15,I,3,Hist1h3b,MGI:2448319,319150,H3 clustered histone 2
15,I,5,Haao,MGI:1349444,107766,"3-hydroxyanthranilate 3,4-dioxygenase"
15,I,7,Haao,MGI:1349444,107766,"3-hydroxyanthranilate 3,4-dioxygenase"
15,I,9,Hhipl2,MGI:1926022,78772,hedgehog interacting protein-like 2
15,I,11,Hhipl2,MGI:1926022,78772,hedgehog interacting protein-like 2
15,I,13,Hist1h2ah,MGI:2448295,319168,H2A clustered histone 12
15,I,15,Hist1h2ah,MGI:2448295,319168,H2A clustered histone 12
15,I,17,Hnf1a,MGI:98504,21405,HNF1 homeobox A
15,I,19,Hnf1a,MGI:98504,21405,HNF1 homeobox A
15,I,21,Hhla1,MGI:3615329,654498,HERV-H LTR-associating 1
15,I,23,Hhla1,MGI:3615329,654498,HERV-H LTR-associating 1
15,K,1,Gsto2,MGI:1915464,68214,glutathione S-transferase omega 2
15,K,3,Gsto2,MGI:1915464,68214,glutathione S-transferase omega 2
15,K,5,H2-D1,MGI:95896,14964,"histocompatibility 2, D region locus 1"
15,K,7,H2-D1,MGI:95896,14964,"histocompatibility 2, D region locus 1"
15,K,9,Helb,MGI:2152895,117599,helicase (DNA) B
15,K,11,Helb,MGI:2152895,117599,helicase (DNA) B
15,K,13,Gykl1,MGI:891990,14625,glycerol kinase-like 1
15,K,15,Gykl1,MGI:891990,14625,glycerol kinase-like 1
15,K,17,Hid1,MGI:2445087,217310,HID1 domain containing
15,K,19,Hid1,MGI:2445087,217310,HID1 domain containing
15,K,21,Gsc2,MGI:892006,195333,goosecoid homebox 2
15,K,23,Gsc2,MGI:892006,195333,goosecoid homebox 2
15,M,1,Gstt1,MGI:107379,14871,"glutathione S-transferase, theta 1"
15,M,3,Gstt1,MGI:107379,14871,"glutathione S-transferase, theta 1"
15,M,5,Gzma,MGI:109266,14938,granzyme A
15,M,7,Gzma,MGI:109266,14938,granzyme A
15,M,9,Higd1b,MGI:1922939,75689,"HIG1 domain family, member 1B"
15,M,11,Higd1b,MGI:1922939,75689,"HIG1 domain family, member 1B"
15,M,13,Hist1h4b,MGI:2448420,326620,H4 clustered histone 2
15,M,15,Hist1h4b,MGI:2448420,326620,H4 clustered histone 2
15,M,17,Hoga1,MGI:1914682,67432,4-hydroxy-2-oxoglutarate aldolase 1
15,M,19,Hoga1,MGI:1914682,67432,4-hydroxy-2-oxoglutarate aldolase 1
15,M,21,Gsdma,MGI:1889509,57911,gasdermin A
15,M,23,OMIT,,,
15,O,1,Gzmb,MGI:109267,14939,granzyme B
15,O,3,Gzmb,MGI:109267,14939,granzyme B
15,O,5,Has1,MGI:106590,15116,hyaluronan synthase 1
15,O,7,Has1,MGI:106590,15116,hyaluronan synthase 1
15,O,9,Hist1h4f,MGI:2448425,319157,H4 clustered histone 6
15,O,11,Hist1h4f,MGI:2448425,319157,H4 clustered histone 6
15,O,13,Gramd4,MGI:2676308,223752,GRAM domain containing 4
15,O,15,Gramd4,MGI:2676308,223752,GRAM domain containing 4
15,O,17,OMIT,,,
15,O,19,OMIT,,,
15,O,21,OMIT,,,
15,O,23,OMIT,,,
15,A,2,Agphd1,MGI:2443139,235386,hydroxylysine kinase 1
15,A,4,Agphd1,MGI:2443139,235386,hydroxylysine kinase 1
15,A,6,Hmgb3,MGI:1098219,15354,high mobility group box 3
15,A,8,Hmgb3,MGI:1098219,15354,high mobility group box 3
15,A,10,Cwc15,MGI:1913320,66070,CWC15 spliceosome-associated protein
15,A,12,Cwc15,MGI:1913320,66070,CWC15 spliceosome-associated protein
15,A,14,Morf4l1,MGI:1096551,21761,mortality factor 4 like 1
15,A,16,Morf4l1,MGI:1096551,21761,mortality factor 4 like 1
15,A,18,Dcx,MGI:1277171,13193,doublecortin
15,A,20,Dcx,MGI:1277171,13193,doublecortin
15,A,22,Phip,MGI:1932404,83946,pleckstrin homology domain interacting protein
15,A,24,Phip,MGI:1932404,83946,pleckstrin homology domain interacting protein
15,C,2,Stag2,MGI:1098583,20843,STAG2 cohesin complex component
15,C,4,Stag2,MGI:1098583,20843,STAG2 cohesin complex component
15,C,6,Cul4b,MGI:1919834,72584,cullin 4B
15,C,8,Cul4b,MGI:1919834,72584,cullin 4B
15,C,10,Ncam1,MGI:97281,17967,neural cell adhesion molecule 1
15,C,12,Ncam1,MGI:97281,17967,neural cell adhesion molecule 1
15,C,14,Abhd14b,MGI:1923741,76491,abhydrolase domain containing 14b
15,C,16,Abhd14b,MGI:1923741,76491,abhydrolase domain containing 14b
15,C,18,Zfp524,MGI:1916740,66056,zinc finger protein 524
15,C,20,Zfp524,MGI:1916740,66056,zinc finger protein 524
15,C,22,Ldhd,MGI:106428,52815,lactate dehydrogenase D
15,C,24,Ldhd,MGI:106428,52815,lactate dehydrogenase D
15,E,2,Nono,MGI:1855692,53610,"non-POU-domain-containing, octamer binding protein"
15,E,4,Nono,MGI:1855692,53610,"non-POU-domain-containing, octamer binding protein"
15,E,6,OMIT,,,
15,E,8,OMIT,,,
15,E,10,Dnmt1,MGI:94912,13433,DNA methyltransferase 1
15,E,12,Dnmt1,MGI:94912,13433,DNA methyltransferase 1
15,E,14,Atrx,MGI:103067,22589,"ATRX, chromatin remodeler"
15,E,16,Atrx,MGI:103067,22589,"ATRX, chromatin remodeler"
15,E,18,Ndufa1,MGI:1929511,54405,NADH:ubiquinone oxidoreductase subunit A1
15,E,20,Ndufa1,MGI:1929511,54405,NADH:ubiquinone oxidoreductase subunit A1
15,E,22,Cox5a,MGI:88474,12858,cytochrome c oxidase subunit 5A
15,E,24,Cox5a,MGI:88474,12858,cytochrome c oxidase subunit 5A
15,G,2,Rbm3,MGI:1099460,19652,"RNA binding motif (RNP1, RRM) protein 3"
15,G,4,Rbm3,MGI:1099460,19652,"RNA binding motif (RNP1, RRM) protein 3"
15,G,6,Scg3,MGI:103032,20255,secretogranin III
15,G,8,Scg3,MGI:103032,20255,secretogranin III
15,G,10,Neo1,MGI:1097159,18007,neogenin
15,G,12,Neo1,MGI:1097159,18007,neogenin
15,G,14,Pde8a,MGI:1277116,18584,phosphodiesterase 8A
15,G,16,Pde8a,MGI:1277116,18584,phosphodiesterase 8A
15,G,18,Edc4,MGI:2446249,234699,enhancer of mRNA decapping 4
15,G,20,Edc4,MGI:2446249,234699,enhancer of mRNA decapping 4
15,G,22,Rnh1,MGI:1195456,107702,ribonuclease/angiogenin inhibitor 1
15,G,24,Rnh1,MGI:1195456,107702,ribonuclease/angiogenin inhibitor 1
15,I,2,Rpl36a,MGI:1201789,19982,ribosomal protein L36A
15,I,4,Rpl36a,MGI:1201789,19982,ribosomal protein L36A
15,I,6,Atp6ap1,MGI:109629,54411,"ATPase, H+ transporting, lysosomal accessory protein 1"
15,I,8,Atp6ap1,MGI:109629,54411,"ATPase, H+ transporting, lysosomal accessory protein 1"
15,I,10,Rbm5,MGI:1933204,83486,RNA binding motif protein 5
15,I,12,Rbm5,MGI:1933204,83486,RNA binding motif protein 5
15,I,14,Fam96a,MGI:1915500,68250,cytosolic iron-sulfur assembly component 2A
15,I,16,Fam96a,MGI:1915500,68250,cytosolic iron-sulfur assembly component 2A
15,I,18,Cox7b,MGI:1913392,66142,cytochrome c oxidase subunit 7B
15,I,20,Cox7b,MGI:1913392,66142,cytochrome c oxidase subunit 7B
15,I,22,Dkc1,MGI:1861727,245474,"dyskeratosis congenita 1, dyskerin"
15,I,24,Dkc1,MGI:1861727,245474,"dyskeratosis congenita 1, dyskerin"
15,K,2,Pdha1,MGI:97532,18597,pyruvate dehydrogenase E1 alpha 1
15,K,4,Pdha1,MGI:97532,18597,pyruvate dehydrogenase E1 alpha 1
15,K,6,Idh3g,MGI:1099463,15929,"isocitrate dehydrogenase 3 (NAD+), gamma"
15,K,8,Idh3g,MGI:1099463,15929,"isocitrate dehydrogenase 3 (NAD+), gamma"
15,K,10,H2afx,MGI:102688,15270,H2A.X variant histone
15,K,12,H2afx,MGI:102688,15270,H2A.X variant histone
15,K,14,Il34,MGI:1923777,76527,interleukin 34
15,K,16,Il34,MGI:1923777,76527,interleukin 34
15,K,18,Ttc13,MGI:2384573,234875,tetratricopeptide repeat domain 13
15,K,20,Ttc13,MGI:2384573,234875,tetratricopeptide repeat domain 13
15,K,22,Arhgef9,MGI:2442233,236915,CDC42 guanine nucleotide exchange factor 9
15,K,24,Arhgef9,MGI:2442233,236915,CDC42 guanine nucleotide exchange factor 9
15,M,2,Rhoa,MGI:1096342,11848,ras homolog family member A
15,M,4,Rhoa,MGI:1096342,11848,ras homolog family member A
15,M,6,Sept7,MGI:1335094,235072,septin 7
15,M,8,Sept7,MGI:1335094,235072,septin 7
15,M,10,Bex4,MGI:3606746,406217,brain expressed X-linked 4
15,M,12,Bex4,MGI:3606746,406217,brain expressed X-linked 4
15,M,14,Maged1,MGI:1930187,94275,MAGE family member D1
15,M,16,Maged1,MGI:1930187,94275,MAGE family member D1
15,M,18,Taf1d,MGI:1922566,75316,"TATA-box binding protein associated factor, RNA polymerase I, D"
15,M,20,Taf1d,MGI:1922566,75316,"TATA-box binding protein associated factor, RNA polymerase I, D"
15,M,22,Ilf3,MGI:1339973,16201,interleukin enhancer binding factor 3
15,M,24,Ilf3,MGI:1339973,16201,interleukin enhancer binding factor 3
15,O,2,Rexo2,MGI:1888981,104444,RNA exonuclease 2
15,O,4,Rexo2,MGI:1888981,104444,RNA exonuclease 2
15,O,6,Rcn2,MGI:1349765,26611,reticulocalbin 2
15,O,8,Rcn2,MGI:1349765,26611,reticulocalbin 2
15,O,10,Apoo,MGI:1915566,68316,apolipoprotein O
15,O,12,Apoo,MGI:1915566,68316,apolipoprotein O
15,O,14,Zfp715,MGI:1917180,69930,zinc finger protein 715
15,O,16,Zfp715,MGI:1917180,69930,zinc finger protein 715
15,O,18,OMIT,,,
15,O,20,OMIT,,,
15,O,22,OMIT,,,
15,O,24,OMIT,,,
15,B,1,Dpep1,MGI:94917,13479,dipeptidase 1
15,B,3,Dpep1,MGI:94917,13479,dipeptidase 1
15,B,5,Apoa1,MGI:88049,11806,apolipoprotein A-I
15,B,7,Apoa1,MGI:88049,11806,apolipoprotein A-I
15,B,9,Bean1,MGI:1929597,65115,"brain expressed, associated with Nedd4, 1"
15,B,11,Bean1,MGI:1929597,65115,"brain expressed, associated with Nedd4, 1"
15,B,13,Car7,MGI:103100,12354,carbonic anhydrase 7
15,B,15,Car7,MGI:103100,12354,carbonic anhydrase 7
15,B,17,Cib3,MGI:2685953,234421,calcium and integrin binding family member 3
15,B,19,Cib3,MGI:2685953,234421,calcium and integrin binding family member 3
15,B,21,Ddx49,MGI:2136689,234374,DEAD box helicase 49
15,B,23,Ddx49,MGI:2136689,234374,DEAD box helicase 49
15,D,1,Defb10,MGI:2179205,246085,defensin beta 10
15,D,3,Defb10,MGI:2179205,246085,defensin beta 10
15,D,5,Defb46,MGI:3646525,574081,defensin beta 46
15,D,7,Defb46,MGI:3646525,574081,defensin beta 46
15,D,9,Tnfrsf1a,MGI:1314884,21937,"tumor necrosis factor receptor superfamily, member 1a"
15,D,11,Tnfrsf1a,MGI:1314884,21937,"tumor necrosis factor receptor superfamily, member 1a"
15,D,13,Samd9l,MGI:1343184,209086,sterile alpha motif domain containing 9-like
15,D,15,Samd9l,MGI:1343184,209086,sterile alpha motif domain containing 9-like
15,D,17,Stk38l,MGI:1922250,232533,serine/threonine kinase 38 like
15,D,19,Stk38l,MGI:1922250,232533,serine/threonine kinase 38 like
15,D,21,Tacr1,MGI:98475,21336,tachykinin receptor 1
15,D,23,Tacr1,MGI:98475,21336,tachykinin receptor 1
15,F,1,Tas2r138,MGI:2681306,387513,"taste receptor, type 2, member 138"
15,F,3,Tas2r138,MGI:2681306,387513,"taste receptor, type 2, member 138"
15,F,5,Trpv5,MGI:2429764,194352,"transient receptor potential cation channel, subfamily V, member 5"
15,F,7,Trpv5,MGI:2429764,194352,"transient receptor potential cation channel, subfamily V, member 5"
15,F,9,OMIT,,,
15,F,11,OMIT,,,
15,F,13,Rab19,MGI:103292,19331,"RAB19, member RAS oncogene family"
15,F,15,Rab19,MGI:103292,19331,"RAB19, member RAS oncogene family"
15,F,17,Scnn1a,MGI:101782,20276,"sodium channel, nonvoltage-gated 1 alpha"
15,F,19,Scnn1a,MGI:101782,20276,"sodium channel, nonvoltage-gated 1 alpha"
15,F,21,Slco1b2,MGI:1351899,28253,"solute carrier organic anion transporter family, member 1b2"
15,F,23,Slco1b2,MGI:1351899,28253,"solute carrier organic anion transporter family, member 1b2"
15,H,1,Tacstd2,MGI:1861606,56753,tumor-associated calcium signal transducer 2
15,H,3,Tacstd2,MGI:1861606,56753,tumor-associated calcium signal transducer 2
15,H,5,Tas2r117,MGI:2681242,353166,"taste receptor, type 2, member 117"
15,H,7,Tas2r117,MGI:2681242,353166,"taste receptor, type 2, member 117"
15,H,9,Tas2r139,MGI:2681308,353148,"taste receptor, type 2, member 139"
15,H,11,Tas2r139,MGI:2681308,353148,"taste receptor, type 2, member 139"
15,H,13,Pde1c,MGI:108413,18575,phosphodiesterase 1C
15,H,15,Pde1c,MGI:108413,18575,phosphodiesterase 1C
15,H,17,Prok2,MGI:1354178,50501,prokineticin 2
15,H,19,Prok2,MGI:1354178,50501,prokineticin 2
15,H,21,Rarres2,MGI:1918910,71660,retinoic acid receptor responder (tazarotene induced) 2
15,H,23,Rarres2,MGI:1918910,71660,retinoic acid receptor responder (tazarotene induced) 2
15,J,1,Reg1,MGI:97895,19692,regenerating islet-derived 1
15,J,3,Reg1,MGI:97895,19692,regenerating islet-derived 1
15,J,5,Tas2r121,MGI:2681259,387349,"taste receptor, type 2, member 121"
15,J,7,Tas2r121,MGI:2681259,387349,"taste receptor, type 2, member 121"
15,J,9,Pdk4,MGI:1351481,27273,"pyruvate dehydrogenase kinase, isoenzyme 4"
15,J,11,Pdk4,MGI:1351481,27273,"pyruvate dehydrogenase kinase, isoenzyme 4"
15,J,13,Prr15,MGI:1925254,78004,proline rich 15
15,J,15,Prr15,MGI:1925254,78004,proline rich 15
15,J,17,Reg3a,MGI:109408,19694,regenerating islet-derived 3 alpha
15,J,19,Reg3a,MGI:109408,19694,regenerating islet-derived 3 alpha
15,J,21,Shq1,MGI:1919421,72171,SHQ1 homolog (S. cerevisiae)
15,J,23,Shq1,MGI:1919421,72171,SHQ1 homolog (S. cerevisiae)
15,L,1,Suclg2,MGI:1306824,20917,"succinate-Coenzyme A ligase, GDP-forming, beta subunit"
15,L,3,Suclg2,MGI:1306824,20917,"succinate-Coenzyme A ligase, GDP-forming, beta subunit"
15,L,5,Tas2r104,MGI:2681185,387340,"taste receptor, type 2, member 104"
15,L,7,Tas2r104,MGI:2681185,387340,"taste receptor, type 2, member 104"
15,L,9,Tax1bp1,MGI:1289308,52440,Tax1 (human T cell leukemia virus type I) binding protein 1
15,L,11,Tax1bp1,MGI:1289308,52440,Tax1 (human T cell leukemia virus type I) binding protein 1
15,L,13,Slc13a4,MGI:2442367,243755,"solute carrier family 13 (sodium/sulfate symporters), member 4"
15,L,15,Slc13a4,MGI:2442367,243755,"solute carrier family 13 (sodium/sulfate symporters), member 4"
15,L,17,Srgap3,MGI:2152938,259302,SLIT-ROBO Rho GTPase activating protein 3
15,L,19,Srgap3,MGI:2152938,259302,SLIT-ROBO Rho GTPase activating protein 3
15,L,21,Gpr84,MGI:1934129,80910,G protein-coupled receptor 84
15,L,23,Gpr84,MGI:1934129,80910,G protein-coupled receptor 84
15,N,1,H2-M10.4,MGI:1276527,224753,"histocompatibility 2, M region locus 10.4"
15,N,3,H2-M10.4,MGI:1276527,224753,"histocompatibility 2, M region locus 10.4"
15,N,5,Hic1,MGI:1338010,15248,hypermethylated in cancer 1
15,N,7,Hic1,MGI:1338010,15248,hypermethylated in cancer 1
15,N,9,Hint3,MGI:1914097,66847,histidine triad nucleotide binding protein 3
15,N,11,Hint3,MGI:1914097,66847,histidine triad nucleotide binding protein 3
15,N,13,Hoxb2,MGI:96183,103889,homeobox B2
15,N,15,Hoxb2,MGI:96183,103889,homeobox B2
15,N,17,Gtf2ird2,MGI:2149780,114674,GTF2I repeat domain containing 2
15,N,19,Gtf2ird2,MGI:2149780,114674,GTF2I repeat domain containing 2
15,N,21,Gtsf1,MGI:1921424,74174,gametocyte specific factor 1
15,N,23,Gtsf1,MGI:1921424,74174,gametocyte specific factor 1
15,P,1,H2-M10.3,MGI:1276524,110696,"histocompatibility 2, M region locus 10.3"
